CODIGO;NOMBRE;CATEGORIA;TECNOLOGIA;ALTITUD;LATITUD;LONGITUD;DEPARTAMENTO;MUNICIPIO;AREA_HIDROGRAFICA;ZONA_HIDROGRAFICA;SUBZONA_HIDROGRAFICA
24037630;RITACUBA NEGRO - [24037630];Limnigráfica;Automática sin Telemetría - Convencional;4307;6.5090555560;-72.3295;Boyacá;Guicán;Magdalena Cauca;Sogamoso;Río Chicamocha
24040050;SANTA ISABEL [24040050];Pluviométrica;Convencional;1300;6.6444444440;-73.20277778;Santander;Barichara;Magdalena Cauca;Sogamoso;Río Suárez
24040060;REMOLINO [24040060];Pluviométrica;Convencional;630;6.6061111110;-73.27611111;Santander;Cabrera;Magdalena Cauca;Sogamoso;Río Suárez
24047010;BURATA [24047010];Limnimétrica;Convencional;400;6.7166666670;-73.26666667;Santander;Barichara;Magdalena Cauca;Sogamoso;Río Suárez
24050060;SAN VICENTE [24050060];Pluviométrica;Convencional;721;6.8727777780;-73.41083333;Santander;San Vicente De Chucurí;Magdalena Cauca;Sogamoso;Río Sogamoso
24050070;PUTANA LA [24050070];Pluviométrica;Convencional;150;7.1271666670;-73.52055556;Santander;San Vicente De Chucurí;Magdalena Cauca;Sogamoso;Río Sogamoso
24050080;PALMAR EL [24050080];Pluviométrica;Convencional;940;6.55;-73.28333333;Santander;Palmar;Magdalena Cauca;Sogamoso;Río Suárez
24050100;FUENTE LA [24050100];Pluviométrica;Convencional;815;6.707250;-73.27988889;Santander;Zapatoca;Magdalena Cauca;Sogamoso;Río Suárez
24050110;ALBANIA [24050110];Pluviométrica;Convencional;216;6.9119444440;-73.63222222;Santander;San Vicente De Chucurí;Magdalena Cauca;Sogamoso;Río Sogamoso
24055030;ZAPATOCA [24055030];Climática Ordinaria;Convencional;1810;6.7927777780;-73.282750;Santander;Zapatoca;Magdalena Cauca;Sogamoso;Río Sogamoso
24055040;PALMAR EL [24055040];Climática Ordinaria;Convencional;940;6.5497222220;-73.2920;Santander;Palmar;Magdalena Cauca;Sogamoso;Río Suárez
24055070;SAN  VICENTE DE CHUCURI  - AUT [24055070];Agrometeorológica;Automática con Telemetría;1093;6.823390;-73.472060;Santander;San Vicente De Chucurí;Magdalena Cauca;Medio Magdalena;Río Opón
24055080;VIZCAINA LA LIZAMA  - AUT [24055080];Agrometeorológica;Automática con Telemetría;94;6.982970;-73.704890;Santander;Barrancabermeja;Magdalena Cauca;Sogamoso;Río Sogamoso
24057020;SOGAMOSO [24057020];Limnimétrica;Convencional;85;7.20;-73.86666667;Santander;Puerto Wilches;Magdalena Cauca;Sogamoso;Río Sogamoso
24057030;PUENTE CARRETERA [24057030];Limnigráfica;Convencional;85;7.0333333330;-73.71666667;Santander;Barrancabermeja;Magdalena Cauca;Sogamoso;Río Sogamoso
24057050;PUENTE COMUNA [24057050];Limnigráfica;Convencional;300;6.9916666670;-73.37805556;Santander;Zapatoca;Magdalena Cauca;Sogamoso;Río Sogamoso
24057060;CASA BOMBA [24057060];Limnimétrica;Convencional;75;7.10;-73.80;Santander;Barrancabermeja;Magdalena Cauca;Sogamoso;Río Sogamoso
24057070;PUENTE FERROCARRIL CIENEGA [24057070];Limnimétrica;Convencional;75;7.1094444440;-73.85472222;Santander;Barrancabermeja;Magdalena Cauca;Sogamoso;Río Sogamoso
24057080;LLANITO EL ARRIBA [24057080];Limnimétrica;Convencional;90;7.1666666670;-73.88333333;Santander;Barrancabermeja;Magdalena Cauca;Sogamoso;Río Sogamoso
24057090;LLANITO EL [24057090];Limnimétrica;Convencional;90;7.1833333330;-73.85;Santander;Barrancabermeja;Magdalena Cauca;Sogamoso;Río Sogamoso
24057100;SOGAMOSO RIO ANTES [24057100];Limnimétrica;Convencional;86;7.2166666670;-73.90;Santander;Barrancabermeja;Magdalena Cauca;Medio Magdalena;Río Lebrija y otros directos al Magdalena
24060010;PARROQUIA LA [24060010];Pluviográfica;Convencional;267;7.0763888890;-73.32777778;Santander;Girón;Magdalena Cauca;Sogamoso;Río Sogamoso
24060040;AGUASCLARAS [24060040];Pluviométrica;Convencional;132;7.2641666670;-73.54805556;Santander;Sabana De Torres;Magdalena Cauca;Sogamoso;Río Sogamoso
24060050;MESA LA [24060050];Pluviométrica;Convencional;1460;6.7591666670;-73.09277778;Santander;Los Santos;Magdalena Cauca;Sogamoso;Río Sogamoso
24060060;PUENTE LA PAZ [24060060];Pluviométrica;Convencional;180;7.1086111110;-73.41944444;Santander;Girón;Magdalena Cauca;Sogamoso;Río Sogamoso
24060070;PARROQUIA LA [24060070];Pluviográfica;Convencional;267;7.0763888890;-73.32777778;Santander;Girón;Magdalena Cauca;Sogamoso;Río Sogamoso
24060080;PAYOA 5 [24060080];Pluviométrica;Convencional;161;7.2702777780;-73.49083333;Santander;Sabana De Torres;Magdalena Cauca;Sogamoso;Río Sogamoso
24065010;HACIENDA LAS BRISAS [24065010];Pluviométrica;Convencional;138;7.2461111110;-73.79;Santander;Puerto Wilches;Magdalena Cauca;Sogamoso;Río Sogamoso
24065020;ESPERANZA LA HACIENDA [24065020];Climática Principal;Convencional;520;7.0666666670;-73.30;Santander;Girón;Magdalena Cauca;Sogamoso;Río Sogamoso
24065030;TRIGUEROS HACIENDA [24065030];Climática Principal;Convencional;400;7.0766666670;-73.35805556;Santander;Girón;Magdalena Cauca;Sogamoso;Río Sogamoso
24067010;TABLAZO EL [24067010];Limnigráfica;Convencional;192;7.0388888890;-73.34083333;Santander;Betulia;Magdalena Cauca;Sogamoso;Río Sogamoso
24067020;PUENTE SOGAMOSO - AUT [24067020];Limnimétrica;Automática con Telemetría;90;7.2441666670;-73.7875;Santander;Puerto Wilches;Magdalena Cauca;Sogamoso;Río Sogamoso
25010010;PUERTO LIBERTADOR [25010010];Pluviométrica;Convencional;55;7.8902777780;-75.68;Cordoba;Puerto Libertador;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Alto San Jorge
25010060;URÉ [25010060];Pluviométrica;Automática con Telemetría - Convencional;200;7.8711388890;-75.5091108330;Cordoba;San Jose De Ure;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Alto San Jorge
25010080;PICA PICA [25010080];Pluviométrica;Convencional;100;8.03;-75.68;Cordoba;Montelíbano;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Alto San Jorge
25010090;MONTELIBANO [25010090];Pluviométrica;Convencional;100;8.0333333330;-75.48333333;Cordoba;Montelíbano;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Alto San Jorge
25010100;SAN FRANCISCO [25010100];Pluviométrica;Convencional;160;8.1291666670;-75.76;Cordoba;Montelíbano;Caribe;Sinú;Medio Sinú
25010110;ACACIAS LAS HACIENDA [25010110];Pluviométrica;Convencional;80;8.0061111110;-75.64722222;Cordoba;Puerto Libertador;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Alto San Jorge
25015010;CENTRO ALEGRE [25015010];Pluviométrica;Convencional;170;8.1807777780;-75.63227778;Cordoba;Planeta Rica;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25017010;MONTELIBANO - AUT [25017010];Limnimétrica;Automática con Telemetría - Convencional;40;7.9879722220;-75.41733333;Cordoba;Montelíbano;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Alto San Jorge
25017020;SAN PEDRO - AUT [25017020];Limnimétrica;Automática con Telemetría - Convencional;50;7.8538888890;-75.70972222;Cordoba;Puerto Libertador;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Alto San Jorge
25017030;PICA PICA  - AUT [25017030];Limnimétrica;Automática con Telemetría - Convencional;96;8.03;-75.68;Cordoba;Montelíbano;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Alto San Jorge
25020030;GUACAMAYO [25020030];Pluviométrica;Convencional;30;8.7272222220;-74.51222222;Bolivar;Achí;Magdalena Cauca;Cauca;Río Palacé
25020060;SAN MARCOS [25020060];Pluviométrica;Convencional;60;8.6333333330;-75.13333333;Sucre;San Marcos;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020090;TAMALAMEQUE [25020090];Pluviométrica;Convencional;20;8.8603888890;-73.81544444;Cesar;Tamalameque;Magdalena Cauca;Cesar;Bajo Cesar
25020130;SINCELEJO [25020130];Pluviométrica;Convencional;200;9.3081666670;-75.40683333;Sucre;Sincelejo;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020140;SAHAGUN [25020140];Pluviométrica;Convencional;60;8.9499972220;-75.45;Cordoba;Sahagún;Caribe;Sinú;Bajo Sinú
25020160;SAN MARCOS [25020160];Pluviométrica;Convencional;60;8.6333333330;-75.13333333;Sucre;San Marcos;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020170;VERACRUZ HACIENDA [25020170];Pluviométrica;Convencional;90;8.4166666670;-75.56666667;Cordoba;Planeta Rica;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020190;PUERTO ASIS [25020190];Pluviométrica;Convencional;200;9.4319444440;-75.12916667;Sucre;Los Palmitos;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020200;PAILITAS [25020200];Pluviométrica;Convencional;74;8.95;-73.63333333;Cesar;Pailitas;Magdalena Cauca;Cesar;Bajo Cesar
25020220;ASTREA [25020220];Pluviométrica;Convencional;50;9.4929444440;-73.97288889;Cesar;Astrea;Magdalena Cauca;Cesar;Bajo Cesar
25020230;LA JAGUA  [25020230];Pluviométrica;Convencional;170;9.5621666670;-73.33947222;Cesar;La Jagua De Ibirico;Magdalena Cauca;Cesar;Bajo Cesar
25020240;EL CANAL  [25020240];Pluviométrica;Convencional;70;9.4104722220;-73.89041667;Cesar;Chimichagua;Magdalena Cauca;Cesar;Bajo Cesar
25020250;CURUMANI [25020250];Pluviométrica;Convencional;100;9.1971944440;-73.54194444;Cesar;Curumaní;Magdalena Cauca;Cesar;Bajo Cesar
25020260;RINCONHONDO [25020260];Pluviométrica;Convencional;100;9.3970277780;-73.48802778;Cesar;Chiriguaná;Magdalena Cauca;Cesar;Bajo Cesar
25020270;SALOA [25020270];Pluviométrica;Convencional;90;9.1931666670;-73.73130556;Cesar;Chimichagua;Magdalena Cauca;Cesar;Bajo Cesar
25020280; LA LOMA[25020280];Pluviométrica;Convencional;30;9.6065277780;-73.61197222;Cesar;El Paso;Magdalena Cauca;Cesar;Bajo Cesar
25020310;NECHI [25020310];Pluviométrica;Convencional;250;8.10;-74.83333333;Antioquia;Nechí;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020330;CAIMITAL [25020330];Pluviométrica;Convencional;25;8.3663888890;-74.56916667;Bolivar;San Jacinto Del Cauca;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020340;MAJAGUAL [25020340];Pluviométrica;Convencional;25;8.5333333330;-74.65;Sucre;Majagual;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020350;GUARANDA [25020350];Pluviométrica;Convencional;30;8.4927777780;-74.54166667;Bolivar;Achí;Magdalena Cauca;Cauca;Río Palacé
25020370;MONEDA LA HACIENDA [25020370];Pluviométrica;Convencional;40;8.0366666670;-74.94222222;Antioquia;Caucasia;Magdalena Cauca;Cauca;Directos al Cauca entre Pto Valdivia y Río Nechí 
25020380;PINILLOS [25020380];Pluviométrica;Convencional;10;8.9113888890;-74.45777778;Bolivar;Pinillos;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato
25020390;CHARCON [25020390];Pluviométrica;Convencional;150;9.3972222220;-75.15580556;Sucre;Los Palmitos;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020400;LIBRA ARRIBA [25020400];Pluviométrica;Convencional;180;9.3205555560;-75.30361111;Sucre;San Juan De Betulia (Betulia);Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020410;LA CANDELARIA [25020410];Pluviométrica;Convencional;28;8.2194444440;-74.728750;Bolivar;San Jacinto Del Cauca;Magdalena Cauca;Cauca;Río Palacé
25020420;LAS VARAS [25020420];Pluviométrica;Convencional;40;8.3845719440;-74.5636611110;Bolivar;San Jacinto Del Cauca;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020430;TREMENTINO - AUT [25020430];Pluviométrica;Automática con Telemetría - Convencional;19;8.7166666670;-75.76666667;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
25020440;SAN PEDRO - AUT [25020440];Pluviométrica;Automática con Telemetría;114;9.40;-75.02;Sucre;San Pedro;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020450;MONTECRISANTO [25020450];Pluviométrica;Convencional;80;8.30;-74.43333333;Bolivar;Montecristo;Magdalena Cauca;Cauca;Río Palacé
25020470;CHINU - AUT [25020470];Pluviométrica;Automática con Telemetría - Convencional;125;9.1177777780;-75.39333333;Cordoba;Chinú;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020480;PAJAROS  LOS [25020480];Pluviométrica;Convencional;25;8.3405555560;-74.86777778;Cordoba;Ayapel;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020490;SAN BENITO A VILLA [25020490];Pluviométrica;Convencional;40;8.9333333330;-75.03333333;Sucre;San Benito Abad;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020500;VILLA CECILIA HACIENDA [25020500];Pluviométrica;Convencional;50;8.8161111110;-74.72944444;Sucre;Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020510;ALPES LOS [25020510];Pluviométrica;Convencional;25;8.4166666670;-74.55;Bolivar;San Jacinto Del Cauca;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020520;BUENAVISTA - AUT [25020520];Meteorológica Especial;Automática con Telemetría;62;8.205333;-75.470250;Cordoba;Buenavista;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020530;LA ILUSION [25020530];Pluviométrica;Convencional;48;8.0255;-75.089750;Antioquia;Caucasia;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020540;PATIO BONITO [25020540];Pluviométrica;Convencional;20;8.0311111110;-74.70611111;Antioquia;Nechí;Magdalena Cauca;Nechí;Bajo Nechí (md)
25020570;PALITO [25020570];Pluviométrica;Convencional;25;8.95;-75.03333333;Sucre;San Benito Abad;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020600;SAJONIA HACIENDA - AUT [25020600];Pluviométrica;Automática con Telemetría - Convencional;100;8.4897222220;-75.60138889;Cordoba;Pueblo Nuevo;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020640;MAJAGUAL FLORI HACIENDA [25020640];Pluviométrica;Convencional;70;8.5333333330;-74.61666667;Sucre;Majagual;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020650;HACIENDA EL TERROR  [25020650];Pluviométrica;Convencional;250;8.9387777780;-73.56022222;Cesar;Chimichagua;Magdalena Cauca;Cesar;Bajo Cesar
25020660;ZAPATOZA [25020660];Pluviométrica;Convencional;90;9.009750;-73.75402778;Cesar;Curumaní;Magdalena Cauca;Cesar;Bajo Cesar
25020670;LA RAYA  [25020670];Pluviométrica;Convencional;500;9.0502777780;-73.55972222;Cesar;Pailitas;Magdalena Cauca;Cesar;Bajo Cesar
25020690;POPONTE [25020690];Pluviométrica;Convencional;500;9.4232777780;-73.41094444;Cesar;Curumaní;Magdalena Cauca;Cesar;Bajo Cesar
25020700;APARTADA LA [25020700];Pluviométrica;Convencional;50;8.0530555560;-75.33861111;Cordoba;La Apartada;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020710;CINTURA [25020710];Pluviométrica;Automática con Telemetría - Convencional;25;8.42;-75.27388889;Cordoba;Pueblo Nuevo;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020720;JOBO EL TABLON [25020720];Pluviométrica;Convencional;130;8.6372222220;-75.38361111;Cordoba;Sahagún;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020740;EUREKA HACIENDA [25020740];Pluviométrica;Convencional;20;8.6291666670;-75.01472222;Sucre;San Marcos;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020750;TABLITAS LAS [25020750];Pluviométrica;Convencional;60;9.0113888890;-75.16888889;Sucre;San Benito Abad;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020760;SANTIAGO APOSTOL [25020760];Pluviométrica;Convencional;25;9.0047222220;-74.94055556;Sucre;San Benito Abad;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020770;SAN PEDRO [25020770];Pluviométrica;Convencional;200;9.4030555560;-75.0527777780;Sucre;San Pedro;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020780;CECILIA [25020780];Pluviométrica;Convencional;20;8.4613888890;-75.03416667;Cordoba;Ayapel;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020790;PALMARITO [25020790];Pluviométrica;Convencional;50;8.7188888890;-74.71777778;Sucre;Majagual;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020800;BUENAVISTA [25020800];Pluviométrica;Convencional;28;8.5730555560;-74.5297222220;Bolivar;Achí;Magdalena Cauca;Cauca;Directos Bajo Cauca - Cga La Raya entre río Nechí
25020810;ASTILLEROS [25020810];Pluviométrica;Convencional;40;8.2913333330;-74.60572222;Bolivar;San Jacinto Del Cauca;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020820;ZAPATA [25020820];Pluviométrica;Convencional;50;8.6027777780;-74.69972222;Sucre;Majagual;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020850;REGENCIA [25020850];Pluviométrica;Convencional;100;8.1333333330;-74.65;Bolivar;Montecristo;Magdalena Cauca;Cauca;Río Palacé
25020860;FRONTERA LA HACIENDA [25020860];Pluviométrica;Convencional;100;9.3594444440;-74.94083333;Sucre;Buenavista;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020870;PLAYITAS [25020870];Pluviométrica;Convencional;40;8.8227777780;-73.96583333;Bolivar;San Martín De Loba;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato
25020880;BARRANCO DE LOBA [25020880];Pluviométrica;Convencional;25;8.9466666670;-74.11055556;Bolivar;Barranco De Loba;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato
25020890;CHILLOA [25020890];Pluviométrica;Convencional;20;9.1193888890;-74.22194444;Bolivar;Margarita;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato
25020900;SAN SEBASTIAN [25020900];Pluviométrica;Convencional;65;9.2338888890;-74.35583333;Magdalena;San Sebastián De Buenavista;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato
25020920;PRIMAVERA LA [25020920];Pluviométrica;Convencional;500;9.2166666670;-73.41666667;Cesar;Curumaní;Magdalena Cauca;Cesar;Bajo Cesar
25020940;VILLANUEVA [25020940];Pluviométrica;Convencional;45;8.3327777780;-74.73555556;Sucre;Guaranda;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020950;SAN ANTONIO ALERTA [25020950];Pluviométrica;Convencional;10;9.04;-74.77;Bolivar;Magangué;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020960;CORDOBA [25020960];Pluviométrica;Convencional;20;9.5880555560;-74.82527778;Bolivar;Córdoba;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020970;ARENAL [25020970];Pluviométrica;Convencional;74;8.4594444440;-73.94111111;Bolivar;Arenal;Magdalena Cauca;Medio Magdalena;Directos al Magdalena (Brazo Morales)
25020980;CAIMITO [25020980];Pluviométrica;Convencional;20;8.7908333330;-75.12444444;Sucre;Caimito;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25020990;HATO NUEVO [25020990];Pluviométrica;Convencional;80;9.1783333330;-75.19027778;Sucre;Corozal;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25021000;GALERAS [25021000];Pluviométrica;Convencional;70;9.1650;-75.05083333;Sucre;Galeras;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25021020;TIERRA GRATA [25021020];Pluviométrica;Convencional;25;9.4366666670;-74.73916667;Magdalena;Santa Bárbara De Pinto;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana
25021030;SAN ZENON [25021030];Pluviométrica;Convencional;25;9.2475;-74.50194444;Magdalena;San Zenón;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato
25021040;MENCHIQUEJO [25021040];Pluviométrica;Convencional;25;9.1880555560;-74.04422222;Magdalena;El Banco;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato
25021090;SANTA ROSA [25021090];Pluviométrica;Convencional;40;9.0933333330;-74.31388889;Bolivar;San Fernando;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato
25021110;DIAMANTE EL [25021110];Pluviométrica;Convencional;210;8.3666666670;-74.08333333;Bolivar;Arenal;Magdalena Cauca;Medio Magdalena;Directos al Magdalena (Brazo Morales)
25021120;SERRANIA SAN LUCAS [25021120];Pluviométrica;Convencional;150;8.30;-74.35;Bolivar;Montecristo;Magdalena Cauca;Medio Magdalena;Directos al Magdalena (Brazo Morales)
25021180;SANTA CRUZ [25021180];Pluviométrica;Convencional;20;9.0783333330;-74.68888889;Bolivar;Mompós;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato
25021190;LA MECHA  [25021190];Pluviométrica;Convencional;100;9.6229444440;-74.59563889;Magdalena;Santa Bárbara De Pinto;Magdalena Cauca;Bajo Magdalena;Ríos Chimicuica y Corozal
